Song Title,Lyrics
It Won't Be Long (lennon/mccartney,"Ev'ry night when ev'rybody has fun, <br> Here am i sitting all on my own, <br> It won't be long yeh, yeh, <br> It won't be long yeh, yeh, <br> It won't be long yeh, yeh, <br> Till i belong to you. <br> Since you left me i'm so alone, <br> Now you're coming, you're coming home, <br> I'll be good like i know i should, <br> You're coming home, you're coming home. <br> Ev'ry night the tears come down from my eyes, <br>  <br>  <br>  <br> Ev'ry day i've done nothing but cry. <br> It won't be long yeh, yeh. <br> Since you left me i'm so alone, <br> Now you're coming, you're coming home, <br> I'll be good like i know i should, <br> You're coming home, you're coming home. <br> Ev'ry day we'll be happy, i know, <br> Now i know that you won't leave me no more. <br> It won't be long yeh, yeh. <br> "
It's All Too Much,"Spoken: <br> To your mother! <br> It's all too much <br> It's all too much <br> When I look into your eyes <br> Your love is there for me <br> And the more I go inside <br> The more there is to see <br> It's all too much for me to take <br> The love that's shining all around you <br> Everywhere it's what you make for us to take <br> It's all too much <br> Floating down the stream of time <br> From life to life with me <br> Makes no difference where you are <br> Or where you'd like to be <br> It's all too much for me to take <br> The love that's shining all around here <br> All the world is birthday cake <br> So take a piece but not too much <br> Sell me on a silver sun <br> Where I know that I'm free <br> Show me that I'm everywhere <br> And get me home for tea <br> It's all too much for me to take <br> There's plenty there for everybody <br> The more you give, the more you get <br> The more it is and it's too much <br> Nice to have the time to take <br> This opportunity <br> Time for me to look at you <br> And you to look at me <br> It's all too much for me to see  <br>  <br>  <br>  <br> The love that's shining all around here <br> The more I learn, the less I know <br> And what I do is all too much <br> It's all too much for me to take <br> The love that's shining all around you <br> Everywhere it's what you make for us to take <br> It's all too much <br> It's too much <br> It's too much <br> With your long blonde hair and your eyes of blue <br> With your long blonde hair and your eyes of blue <br> You're too much <br> We are getting better <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too much <br> Too much, too"
It's All Too Much (harrison),"It's all too much, it's all too much <br> When i look into your eyes, your love is there for me <br> And the more i go inside, the more there is to see <br> It's all too much for me to take <br> The love that's shining all around you <br> Everywhere, it's what you make <br> For us to take, it's all too much <br> Floating down the stream of time, of life to life with me <br> Makes no difference where you are or where you'd like to be <br> It's all too much for me to take <br> The love that's shining all around here <br> All the world's a birthday cake, <br>  <br>  <br>  <br> So take a piece but not too much <br> Set me on a silver sun, for i know that i'm free <br> Show me that i'm everywhere, and get me home for tea <br> It's all to much for me to see <br> A love that's shining all around here <br> The more i am, the less i know <br> And what i do is all too much <br> It's all too much for me to take <br> The love that's shining all around you <br> Everywhere, it's what you make <br> For us to take, it's all too much <br> It's too much.....it's too much <br> Too much too much too much (fade to end) <br> "
It's Easy,"There's nothing you can do that can't be done <br> Nothing you can sing that can't be sung <br> Nothing you can say, but you can learn how to play the game <br> It's easy! <br> Nothing you can make that can't be made <br> No one you can save that can't be saved <br> Nothing you can do, but you can learn how to be you in time  <br>  <br>  <br>  <br> It'easy! <br> Nothing you can know that isn't known <br> Nothing you can see that isn't shown <br> Nowhere you can be that isn't where you were meant to be <br> It'easy! <br> All you need is Love <br> Love is all you need."
It's For You,"I'd say some day <br> I'm bound to give my heart away <br> When I do <br> It's for you love, true love <br> Seems to be all I'm thinking of <br> But it's true <br> It's for you <br> They said that love was a lie <br> Told me that I <br> Never should try to find <br> Somebody who'd be kind  <br>  <br>  <br>  <br> Kind to only me <br> So I just tell them they're right <br> Who wants a fight <br> Tell them I quite agree <br> Nobody'd love me <br> Then I look at you <br> And love comes love shows <br> I give my heart and no one knows <br> That I do <br> It's for you <br> It's for you <br> It's for you"
It's Only Love,"[Verse 1] <br> I get high when I see you go by <br> My oh my <br> When you sigh, my, my inside just flies <br> bu*terflies <br> Why am I so shy when I'm beside you? <br> [Chorus] <br> It's only love and that is all <br> Why should I feel the way I do? <br> It's only love, and that is all <br> But it's so hard loving you  <br>  <br>  <br>  <br> [Verse 2] <br> Is it right that you and I should fight <br> Every night? <br> Just the sight of you makes nighttime bright <br> Very bright <br> Haven't I the right to make it up girl? <br> [Chorus] <br> [Outro] <br> Yes it's so hard loving you, loving you"
It's Only Love (lennon/mccartney),"I get high when i see you go by <br> My oh my. <br> When you sigh, my, my inside just flies, <br> bu*terflies <br> Why am i so shy when i'm beside you? <br> It's only love and that is all, <br> Why should i feel the way i do? <br> It's only love, and that is all, <br> But it's so hard loving you. <br> Is it right that you and i should fight <br>  <br>  <br>  <br> Ev'ry night? <br> Just the sight of you makes nighttime bright, <br> Very bright. <br> Haven't i the right to make it up girl? <br> It's only love and that is all, <br> Why should i feel the way i do? <br> It's only love, and that is all <br> But it's so hard loving you <br> Yes it's so hard loving you -- loving you. <br> "
James Bond Theme,[Instrumental]
Jealous Guy,"I was dreaming of the past <br> And my heart was beating fast <br> I began to lose control <br> I began to lose control <br> I didn't mean to hurt you <br> I'm sorry that, I made you cry <br> I didn't want to hurt you <br> I'm just a jealous guy <br> I was feeling insecure <br> You might not love me anymore <br> I was shivering inside <br> I was shivering inside <br> I didn't mean to hurt you <br> I'm sorry that, I made you cry <br> I didn't want to hurt you  <br>  <br>  <br>  <br> I'm just a jealous guy <br> I didn't mean to hurt you <br> I'm sorry that, I made you cry <br> I didn't want to hurt you <br> I'm just a jealous guy <br> I was trying to catch your eye <br> Thought that you was trying to hide <br> I was swallowing my pain <br> I was swallowing my pain <br> I didn't mean to hurt you <br> I'm sorry that, I made you cry <br> I didn't want to hurt you <br> I'm just a jealous guy"
Jingle Bells,"Dashing through the snow, in a one-horse open sleigh <br> Over the fields we go, laughing all the way <br> Bells on bob-tail ring, making spirits bright <br> What fun it is to ride and sing a sleighing song tonight <br> [Chorus:] <br> Jingle bells, jingle bells, jingle all the way! <br> O what fun it is to ride in a one-horse open sleigh <br> Jingle bells, jingle bells, jingle all the way! <br> O what fun it is to ride in a one-horse open sleigh <br> A day or two ago, I thought I'd take a ride <br> And soon Miss Fanny Bright, was seated by my side <br> The horse was lean and lank, misfortune seemed his lot  <br>  <br>  <br>  <br> He got into a drifted bank and we got upsot <br> [Chorus:] <br> A day or two ago, the story I must tell <br> I went out on the snow, and on my back I fell <br> A gent was riding by, in a one-horse open sleigh <br> He laughed as there I sprawling lie but quickly drove away <br> [Chorus:] <br> Now the ground is white, go it while you're young <br> Take the girls tonight, and sing this sleighing song <br> Just get a bob-tailed bay, two-forty as his speed <br> Hitch him to an open sleigh and crack! you'll take the lead <br> [Chorus:]"
John Lennon vs. Bill O'Reilly,"[Verse 1: John Lennon] <br> Help <br> You're making my ears bleed, you need a muzzle <br> Why are you pissed off all the time? Didn't your mom give you a cuddle? <br> You're the type of guy who could die of heart attack just in the shower <br> You need to chill out for a minute, and smoke weed for an hour <br> Every time I watch your show, all you do is scream at me <br> And your face looks like a sh** I took, high on LSD <br> I'm John Lennon, I'm a legend, I can see through all your tricks <br> I wonder how much George Bush paid you to s** his dick <br> [Verse 2: Bill O'Reilly] <br> You f**ing long hair, living in your Yellow Submarine <br> Well you're about to get sunk by the right wing political machine <br> Stop your presses Lennon, you call me mister Bill O'Reilly <br> When it comes to squashing limeys: I come recommended highly  <br>  <br>  <br>  <br> You're weak. Between you and me there's no comparison <br> I'll beat you so bad you weep gently like George Harrison <br> You're Paul McCartney's b**h, with less talent than Ringo <br> And I'd rather s** George Bush's dick than Yoko Ono's <br> [Verse 3: John Lennon] <br> You can't buy me love, but I'll kick your a** for free <br> I'll take Maxwell's silver hammer and give you a lobotomy <br> I'm tired of how you scheme, to stir the people up <br> Why don't you just take a vacation and shut the f** up! <br> [Verse 4: Bill O'Reilly] <br> Cause I'm evil, heart blacker than Don Cheadle <br> Ten thousand dollar shoes I used to stomp out a beetle <br> Don't tell me to shut the f** up, that's how I survive <br> Now here's sting-- <br> What? <br> f** it, we'll do it live!"
